route,trip_id,vehicle_no,loading_out_time,unloading_in_time,poi_id,ist_timestamp,distance_travelled,time_taken,time_taken_actual,time_taken_predicted
meramandali#tedesara#bhushan,CT1PNU00,RJ04GB5205,2020-07-19 07:37:06,2020-07-20 07:00:06,106502,2020-07-19 19:58:43,226.02,12.48,11.023055555555555,22.600289481775903
meramandali#tedesara#bhushan,CT1PNU00,RJ04GB5205,2020-07-19 07:37:06,2020-07-20 07:00:06,106550,2020-07-20 00:18:15,308.29,16.799999999999997,6.6975,4.582823493159042
meramandali#tedesara#bhushan,CT1PNU00,RJ04GB5205,2020-07-19 07:37:06,2020-07-20 07:00:06,106551,2020-07-20 02:05:25,367.79,18.48,4.911388888888889,2.79770804806269
meramandali#tedesara#bhushan,CT1PNU00,RJ04GB5205,2020-07-19 07:37:06,2020-07-20 07:00:06,106522,2020-07-20 03:26:42,427.33,19.919999999999998,3.5566666666666666,1.6446226424237853
meramandali#tedesara#bhushan,CT1PNU00,RJ04GB5205,2020-07-19 07:37:06,2020-07-20 07:00:06,106523,2020-07-20 04:27:42,460.58,20.88,2.54,0.3986751506410986
